	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	1276.0	0.6670633225104419	0.48322033335878334	0.6951405133919208	0.008391495053396758	0.09160510386106638	0.5257608227954016	0.6797590950851962	3.165505752563476	0.07306792587188543	0.011351072493924766	[0.8277192590454345]	0.819750611379778	0.6347533073352629
Fold 2	1275.0	0.660596285308146	0.511667077422444	0.71530907824691	0.008779171161923593	0.09369723134609471	0.5391997948979397	0.6671375287144105	3.8388240432739256	0.07702831999967867	0.011919361385736802	[0.8190421173528926]	0.8190876965812387	0.6313261218453472
Fold 3	1275.0	0.6633965969190396	0.4900344846283808	0.7000246314440519	0.008143132463624662	0.09023930664419282	0.5387836398150875	0.6794794553970239	3.678652667999268	0.07262916691084505	0.011035326225233167	[0.825899413837778]	0.8228236699190643	0.6310031724159967
Fold 4	1275.0	0.6686950628525505	0.4602739926296889	0.6784349582898046	0.007770626272544835	0.08815115582081062	0.5261342364681469	0.6758841161689453	2.654307651519776	0.06858727385186796	0.010475850989582787	[0.8250470950105291]	0.8231398269096618	0.6287939822703424
Fold 5	1275.0	0.6778597424892552	0.4860539061041412	0.697175663734859	0.008269109998504045	0.09093464685423287	0.51798566599528	0.6887551490679558	4.496639881134033	0.0727637867125656	0.011200596884183444	[0.8328624120955579]	0.8342964978657862	0.6518367311167664
Mean	1275.2	0.6675222020158866	0.48624995882868766	0.6972169690215093	0.00827070698999878	0.09092548890527949	0.5295728319943711	0.6782030688867063	3.5667859992980957	0.07281529466936855	0.011196441595732192	[0.82611406]	0.8238196605311059	0.6355426629967431
SD	0.3651483716701108	0.005376489803439312	0.014968413633759142	0.010741544626177789	0.0002998566614571277	0.0016488524632494739	0.007507054067934443	0.0063668476922457435	0.5693255749986857	0.0024401796929613344	0.0004265657409591298	0.0040684513853302415	0.005002781483139099	0.0076381784894618224
Test set	3904.0	0.7135367003642807	0.43693524837883174	0.6610107778083741	0.007461788874356877	0.08638164662911259	0.5046085138643375	0.719338839216622	3.150528907775879	0.06524836522508597	0.010013272172269275	[0.8497462549137186]	0.8463176847576049	0.6608188506036591
