	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	3640.0	0.6242858679465443	0.5477471649682628	0.7400994291095372	0.008445389468309542	0.09189880014619092	0.5602013570984641	0.6305026562122966	3.4862770423889167	0.07649388313271253	0.010896380465919493	[0.7982979833282878]	0.7843068507993254	0.5978177169619762
Fold 2	3640.0	0.6276299928419141	0.5568234344503892	0.7462060268118914	0.008567369136779414	0.09256008392811349	0.5579359942865896	0.6280008233492593	7.378642120361328	0.07782201145228243	0.01115798897077296	[0.7984123281366946]	0.7944918648378256	0.6064980205766743
Fold 3	3639.0	0.6272615934068201	0.5394759787748692	0.7344902850105434	0.008384196671061807	0.09156525908368199	0.5559311001330295	0.6317901137214438	4.229018547058105	0.07537692196049553	0.010757304686356231	[0.7976151524271979]	0.7923441130242491	0.6045452271605937
Fold 4	3639.0	0.6248002837184559	0.5504019698989284	0.7418908072613708	0.008398102258004648	0.09164116028294626	0.561133426800964	0.6267277983559585	5.202411346435547	0.0761951442789696	0.010798171931414044	[0.7944419444111133]	0.7916253083826232	0.6026742050583762
Fold 5	3639.0	0.6262410021189948	0.5479535539715447	0.7402388492720067	0.008465280328644714	0.09200695804473004	0.5625328957127097	0.6270545898101081	3.7912876129150392	0.07698326147947296	0.011033379687375862	[0.7968658753087179]	0.782911650899773	0.5967958946041729
Mean	3639.4	0.6260437480065459	0.5484804204127988	0.74058507949307	0.008452067572560024	0.09193445229713254	0.5595469548063513	0.6288151962898133	4.817527333831787	0.0765742444607866	0.010928645148367718	[0.79712666]	0.7891359575887593	0.6016662128723587
SD	0.4472135954999579	0.0012023986459494137	0.005085821085197176	0.00343516678903945	5.920633293324478e-05	0.0003215242166692653	0.002142061999596474	0.001817407646069631	1.2831720168071823	0.0007425152576713378	0.0001360084167338738	0.0013253472624748597	0.00422763009411679	0.00344436878629628
Test set	15485.0	-0.32331179421870315	1.8451423829834246	1.358360181609953	0.028527244066329595	0.16890010084760043	1.0299215190600455	-0.31065944670398515	32.46798568725586	0.2582145980466673	0.03873286675056663	[0.4040864646912472]	0.41116794565107	0.2833789252093623
