	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	508.0	0.7161411695286056	0.49825602216050546	0.7058725254325355	0.008098167905907117	0.08998982112387555	0.5327885280744298	0.7163741531023975	2.6201070365905768	0.07212518618204684	0.010647286058985603	[0.8464135540055479]	0.8261827191901198	0.6520118605689482
Fold 2	508.0	0.6792051797891205	0.5865433977413892	0.7658612131067803	0.010363780315871275	0.10180265377617263	0.5564624342467841	0.6792093307811569	4.035194664001465	0.08699959234726694	0.013417578128953637	[0.8263335073628699]	0.8221901249050908	0.6459684970953624
Fold 3	508.0	-0.48903355681884597	2.5914801162265118	1.6098074780005565	0.01796133222013079	0.13401989486688456	0.6427540790227455	-0.48537422156305277	23.250449981689453	0.1862598622127521	0.017958913067940143	[0.46638698119360406]	0.8048441733616918	0.6241204637520871
Fold 4	508.0	0.6649093223225467	0.5618010432529172	0.7495338839925232	0.009555661778329779	0.09775306531423851	0.5678440083894204	0.6659909896707497	3.518630886077881	0.08220470620038249	0.012360945583063901	[0.8184442765906115]	0.8065441187893548	0.6247740595942854
Fold 5	508.0	0.6269808780158437	0.6618802071557677	0.8135602049976189	0.010774556409012787	0.10380056073554124	0.612897071549273	0.6294842166368525	4.017783966064453	0.09602243898716871	0.014270843581512361	[0.7943220633978572]	0.7686357446113842	0.5837989333747368
Mean	508.0	0.4396405985674542	0.9799921573074183	0.928927061106003	0.011350699725850349	0.1054731991633425	0.5825492242565306	0.4411368937256207	7.488433306884767	0.10472235718592342	0.013731113284091129	[0.75038008]	0.8056793761715282	0.6261347628770839
SD	0.0	0.424680628905664	0.7370938534491371	0.3123655343402218	0.003130695808989554	0.013726615997768638	0.03632838019134834	0.423652955357604	7.209615865434403	0.037876487560565546	0.0022230329875725925	0.13051632349369385	0.018559219996959326	0.021837401295469315
Test set	1149.0	-1.1102106662960738	3.2543527455730397	1.803982468200021	0.057363511159210276	0.23950680816880818	1.489890434788039	-0.734644241332647	5.6033477783203125	0.518902372072594	0.08540299430540521	[0.1481241223457298]	0.15233918469964206	0.09901324068164054
