	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	1671.0	0.5852701465560444	0.5006517255748513	0.7075674706873198	0.007995433145186732	0.08941718596101497	0.5129407792151295	0.5972420637668415	6.586355209350586	0.07178110039942036	0.010661639671945618	[0.7800696667672735]	0.7903060629450328	0.606917093975632
Fold 2	1670.0	0.6131867383252401	0.4906572466217059	0.70046930455353	0.008245651795376724	0.09080557138951731	0.5112617239900692	0.6381202862634245	3.628730297088623	0.07372231618102523	0.01130146444540701	[0.8007529657527208]	0.795402764933466	0.6152818554072736
Fold 3	1670.0	0.5131229732077258	0.6258507552505908	0.7911072969266499	0.009146991349682373	0.09563990458842153	0.5159959038431773	0.5225950889776239	16.531136093139647	0.08135889378812701	0.011665254909051338	[0.742160783700019]	0.8050712608192013	0.6215525850108353
Fold 4	1670.0	0.6234105250457269	0.5094599310195155	0.7137646187781483	0.008728882463593358	0.09342848850106351	0.5330437640869689	0.6351028514528446	3.4623982810974123	0.07696185239421911	0.011891970501165179	[0.7978335314842838]	0.7929816806159508	0.6093702976239261
Fold 5	1670.0	0.6185660499563106	0.475395323924214	0.6894891760747329	0.007922813511553318	0.08901018768406972	0.5085009357817872	0.6398085100934021	4.265084648132325	0.07105054765301211	0.010860637548827386	[0.805953635458578]	0.80373709242222	0.621229252628082
Mean	1670.2	0.5907112866182096	0.5204029964781755	0.7204795734040762	0.0084079544530785	0.09166026762481741	0.5163486213834265	0.6065737601108273	6.894740905761718	0.07497494208316076	0.011276193415279306	[0.78535412]	0.7974997723471742	0.6148702169291498
SD	0.3651483716701108	0.037416187109449155	0.04922667541977415	0.03306786942103357	0.0004244698728572391	0.0023003246193654537	0.007936500931262549	0.04093315431582126	4.515124715284056	0.003461050417392862	0.0004245687757380015	0.021255548080953778	0.005366433442364426	0.005458359056130333
Test set	4011.0	0.10984599778692872	1.2637708658186	1.1241756383317512	0.02109329171347563	0.14523529775325153	0.8709952681837936	0.1545473867890601	6.319303947448731	0.19030384514389392	0.029176019417592347	[0.4479869546409001]	0.4369340882211922	0.3028242391820556
