	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	468.0	0.6717166269055687	0.5676074441299246	0.7533972684646026	0.009054652930207534	0.09515594006790923	0.5706005163315014	0.6740459260383084	2.9753476333618165	0.08110139353989977	0.011935100047286581	[0.8256537359329001]	0.819727334117095	0.6321851707352488
Fold 2	468.0	0.6182313745577586	0.6352805971859546	0.7970449154131495	0.010191774538778453	0.10095431906946059	0.5887433419431376	0.6190751844941973	3.863582038879395	0.09079409780150718	0.013298508980167465	[0.7937834421888681]	0.7796092170275756	0.6022449944783105
Fold 3	468.0	0.6754578852467463	0.5531700491963448	0.7437540246589223	0.009177807675862525	0.09580087513098472	0.5738879241046743	0.6754582175242265	3.068368797302246	0.08027285348817433	0.011929149099606566	[0.8244969137343453]	0.7941601968777169	0.6107382312358067
Fold 4	468.0	0.520401304450202	0.801375982266642	0.8951960580044139	0.012389098032225225	0.11130632521211553	0.6398855698821891	0.5259168115928949	5.873468170166015	0.11170831819735058	0.016114071688657066	[0.7460267545194175]	0.743891331570573	0.5687526888828447
Fold 5	468.0	0.6226328610823453	0.654079464910231	0.8087517943783685	0.010903015754473167	0.10441750693477203	0.6202548887790779	0.6230672994643505	3.1380838012695307	0.09570381327042685	0.014348437084370357	[0.7921654065952317]	0.7726245386356421	0.5850024372543952
Mean	468.0	0.6216880104485242	0.6423027075378195	0.7996288121838914	0.010343269786309381	0.10152699328304841	0.5986744482081161	0.6235126878227955	3.7837700881958005	0.09191609525947175	0.01352505338001761	[0.79642525]	0.7820025236457205	0.5997847045173212
SD	0.0	0.051097781730740935	0.08063944644687106	0.049129677582210485	0.0011210497240982235	0.005442075371064936	0.02471577183588671	0.04966016358573414	0.9962818104397401	0.010486981032666867	0.0014437890522663057	0.02648098832431266	0.022792936860365414	0.019821387460580552
Test set	1434.0	0.6364303676345506	0.6362896406353256	0.797677654591957	0.010687388667877119	0.1033798271805342	0.6157705228903969	0.6476049073560792	4.645986595153809	0.09356360087730511	0.014144313560191732	[0.8116835855100996]	0.7891933266390753	0.6044296171312861
