target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9IP65_WT		0:4	Number of points 4 < 30										
P30939_WT		15:4	Not enough data in minority class of the training set for all 5 folds										
Q9Y5N1_WT	Fold 1	406:56		0.5601118413458204	0.9199134199134199	0.708128078817734	0.42857142857142855	0.9876847290640394	0.8275862068965517	0.9260969976905312	0.5647058823529412	0.10964989444053483	0.8903501055594651
Q9Y5N1_WT	Fold 2	406:56		0.5202518307933629	0.9112554112554112	0.7108990147783252	0.44642857142857145	0.9753694581280788	0.7142857142857143	0.927400468384075	0.5494505494505495	0.1037121745249824	0.8962878254750176
Q9Y5N1_WT	Fold 3	406:56		0.6669143921631275	0.935064935064935	0.7937192118226601	0.6071428571428571	0.9802955665024631	0.8095238095238095	0.9476190476190476	0.6938775510204083	0.053659394792399735	0.9463406052076002
Q9Y5N1_WT	Fold 4	406:56		0.5480722048803899	0.9177489177489178	0.7068965517241379	0.42857142857142855	0.9852216748768473	0.8	0.9259259259259259	0.5581395348837209	0.08506333567909923	0.9149366643209008
Q9Y5N1_WT	Fold 5	405:56		0.5099646924618761	0.911062906724512	0.6954805996472664	0.4107142857142857	0.980246913580247	0.7419354838709677	0.9232558139534883	0.528735632183908	0.10485008818342151	0.8951499118165785
Q9Y5N1_WT	Mean	-		0.5610629923289153	0.9190091181414392	0.7230246913580247	0.4642857142857143	0.9817636684303352	0.7786662429154086	0.9300596507146135	0.5789818299783056	0.09138697752408755	0.9086130224759124
Q9Y5N1_WT	SD	-		0.051073103242265196	0.007994345607593292	0.03262271753864321	0.066015098252437	0.003923403317433514	0.03935835915209596	0.008108495181026855	0.05359727539965586	0.01884170422667684	0.01884170422667682
Q9Y5N1_WT	Test set	508:141		0.13774437722754185	0.7688751926040062	0.5449405260512649	0.14893617021276595	0.9409448818897638	0.4117647058823529	0.7993311036789298	0.21875	0.3288937287094432	0.6711062712905567
P07550_WT	Fold 1	117:30		0.5173005728151165	0.8503401360544217	0.7448717948717949	0.5666666666666667	0.9230769230769231	0.6538461538461539	0.8925619834710744	0.6071428571428571	0.11566951566951568	0.8843304843304844
P07550_WT	Fold 2	117:30		0.6615185844757784	0.8979591836734694	0.7871794871794872	0.6	0.9743589743589743	0.8571428571428571	0.9047619047619048	0.7058823529411764	0.06210826210826211	0.9378917378917379
P07550_WT	Fold 3	117:30		0.6140634384863434	0.8775510204081632	0.7991452991452992	0.6666666666666666	0.9316239316239316	0.7142857142857143	0.9159663865546218	0.689655172413793	0.09686609686609686	0.9031339031339032
P07550_WT	Fold 4	117:30		0.5092928600264823	0.8571428571428571	0.711965811965812	0.4666666666666667	0.9572649572649573	0.7368421052631579	0.875	0.5714285714285714	0.11595441595441595	0.8840455840455841
P07550_WT	Fold 5	117:30		0.660232477816589	0.8979591836734694	0.7747863247863247	0.5666666666666667	0.9829059829059829	0.8947368421052632	0.8984375	0.6938775510204083	0.05413105413105412	0.945868945868946
P07550_WT	Mean	-		0.5924815867240619	0.8761904761904761	0.7635897435897435	0.5733333333333333	0.9538461538461538	0.7713707345286294	0.8973455549575202	0.6535973009893613	0.08894586894586895	0.9110541310541311
P07550_WT	SD	-		0.06109366542426568	0.018168912130621453	0.02875595267217382	0.059004080210452226	0.021281879654681563	0.08250152155772421	0.012417302043854654	0.049271544801150625	0.023939762555879488	0.023939762555879474
P07550_WT	Test set	150:117		0.29383192798202	0.6479400749063671	0.6067521367521367	0.27350427350427353	0.94	0.7804878048780488	0.6238938053097345	0.4050632911392405	0.21321937321937323	0.7867806267806268
P11229_WT	Fold 1	87:70		0.6248809630121474	0.8152866242038217	0.8096059113300492	0.7571428571428571	0.8620689655172413	0.8153846153846154	0.8152173913043478	0.7851851851851851	0.14926108374384237	0.8507389162561576
P11229_WT	Fold 2	86:71		0.6411192765994463	0.821656050955414	0.8212414018997707	0.8169014084507042	0.8255813953488372	0.7945205479452054	0.8452380952380952	0.8055555555555557	0.09941041598427776	0.9005895840157222
P11229_WT	Fold 3	86:71		0.5487718618484896	0.7770700636942676	0.769489027186374	0.6901408450704225	0.8488372093023255	0.7903225806451613	0.7684210526315789	0.7368421052631579	0.14837864395676384	0.8516213560432362
P11229_WT	Fold 4	86:70		0.6492604538783666	0.8269230769230769	0.8230897009966778	0.7857142857142857	0.8604651162790697	0.8208955223880597	0.8314606741573034	0.8029197080291971	0.11993355481727574	0.8800664451827241
P11229_WT	Fold 5	86:70		0.6631229235880398	0.8333333333333334	0.8315614617940199	0.8142857142857143	0.8488372093023255	0.8142857142857143	0.8488372093023255	0.8142857142857143	0.07956810631229237	0.9204318936877076
P11229_WT	Mean	-		0.625431095785298	0.8148538298219826	0.8109975006413783	0.7728370221327967	0.8491579791499598	0.8070817961297513	0.82183488452673	0.7889576536637619	0.11931036096289042	0.8806896390371097
P11229_WT	SD	-		0.03676858260649315	0.018079589236356268	0.019995521207210175	0.04264280450355656	0.011906622872406515	0.011182639351012758	0.02666558423377435	0.025305473280497485	0.024892615560838792	0.024892615560838785
P11229_WT	Test set	195:292		0.2793490206302401	0.6406570841889117	0.6424218475588339	0.6335616438356164	0.6512820512820513	0.7312252964426877	0.5427350427350427	0.6788990825688073	0.3003336845802599	0.6996663154197402
P18089_WT	Fold 1	20:27		0.5185449728701348	0.7659574468085106	0.7444444444444445	0.8888888888888888	0.6	0.75	0.8	0.8135593220338982	0.07962962962962962	0.9203703703703704
P18089_WT	Fold 2	19:27		0.7309941520467836	0.8695652173913043	0.8654970760233918	0.8888888888888888	0.8421052631578947	0.8888888888888888	0.8421052631578947	0.8888888888888888	0.04873294346978558	0.9512670565302145
P18089_WT	Fold 3	19:27		0.5939268952006839	0.8043478260869565	0.7943469785575048	0.8518518518518519	0.7368421052631579	0.8214285714285714	0.7777777777777778	0.8363636363636364	0.14619883040935674	0.8538011695906433
P18089_WT	Fold 4	19:27		0.6851720139927888	0.8478260869565217	0.8313840155945419	0.9259259259259259	0.7368421052631579	0.8333333333333334	0.875	0.8771929824561403	0.06237816764132556	0.9376218323586745
P18089_WT	Fold 5	19:27		0.7297664981524679	0.8695652173913043	0.8576998050682261	0.9259259259259259	0.7894736842105263	0.8620689655172413	0.8823529411764706	0.8928571428571429	0.07992202729044837	0.9200779727095516
P18089_WT	Mean	-		0.6516809064525718	0.8314523589269196	0.8186744639376219	0.8962962962962964	0.7410526315789474	0.8311439518336071	0.8354471964224286	0.8617723945199414	0.08337231968810918	0.9166276803118908
P18089_WT	SD	-		0.07590598073563473	0.03696286006274986	0.04078150989335678	0.025301113002369383	0.07358389160910013	0.042767505487601325	0.03739689959398022	0.028604969637973744	0.030587915644548977	0.030587915644548963
P18089_WT	Test set	14:47		-0.07624622891940082	0.5081967213114754	0.4551671732522796	0.5531914893617021	0.35714285714285715	0.7428571428571429	0.19230769230769232	0.6341463414634146	0.5592705167173253	0.4407294832826748
P08913_WT	Fold 1	57:30		0.6907631209814373	0.8620689655172413	0.8394736842105264	0.7666666666666667	0.9122807017543859	0.8214285714285714	0.8813559322033898	0.793103448275862	0.06959064327485383	0.9304093567251462
P08913_WT	Fold 2	56:30		0.5773737001374323	0.813953488372093	0.7642857142857142	0.6	0.9285714285714286	0.8181818181818182	0.8125	0.6923076923076923	0.09880952380952382	0.9011904761904762
P08913_WT	Fold 3	56:30		0.5494173372135602	0.8023255813953488	0.7476190476190476	0.5666666666666667	0.9285714285714286	0.8095238095238095	0.8	0.6666666666666666	0.16309523809523807	0.8369047619047619
P08913_WT	Fold 4	57:29		0.6551142010904986	0.8488372093023255	0.8182093163944344	0.7241379310344828	0.9122807017543859	0.8076923076923077	0.8666666666666667	0.7636363636363636	0.0840895341802783	0.9159104658197217
P08913_WT	Fold 5	57:29		0.6251192024496567	0.8372093023255814	0.7840290381125227	0.6206896551724138	0.9473684210526315	0.8571428571428571	0.8307692307692308	0.7200000000000001	0.10284331518451303	0.897156684815487
P08913_WT	Mean	-		0.6195575123745171	0.832878909382518	0.7907233601244491	0.655632183908046	0.9258145363408522	0.8227938727938726	0.8382583659278575	0.727142834177317	0.10368565090888142	0.8963143490911186
P08913_WT	SD	-		0.04666291781218851	0.020071357818350392	0.03091336472528281	0.06982415676740039	0.011875045353866808	0.016366325534858287	0.02842450496170502	0.04204056440029725	0.0291560815011791	0.029156081501179112
P08913_WT	Test set	33:75		0.03836107279983858	0.46296296296296297	0.52	0.37333333333333335	0.6666666666666666	0.717948717948718	0.3188405797101449	0.49122807017543857	0.44606060606060605	0.553939393939394
P34969_WT	Fold 1	95:44		0.619851744996827	0.841726618705036	0.7805023923444976	0.6136363636363636	0.9473684210526315	0.84375	0.8411214953271028	0.7105263157894737	0.11052631578947368	0.8894736842105263
P34969_WT	Fold 2	95:43		0.4464396966395073	0.7681159420289855	0.7170134638922889	0.5813953488372093	0.8526315789473684	0.6410256410256411	0.8181818181818182	0.6097560975609757	0.13659730722154223	0.8634026927784578
P34969_WT	Fold 3	94:44		0.4634432474173927	0.7753623188405797	0.7202611218568666	0.5681818181818182	0.8723404255319149	0.6756756756756757	0.8118811881188119	0.617283950617284	0.16416827852998064	0.8358317214700194
P34969_WT	Fold 4	94:44		0.5820205336037898	0.8260869565217391	0.7635396518375241	0.5909090909090909	0.9361702127659575	0.8125	0.8301886792452831	0.6842105263157896	0.11339458413926498	0.886605415860735
P34969_WT	Fold 5	94:44		0.47486422362371966	0.782608695652174	0.7195357833655706	0.5454545454545454	0.8936170212765957	0.7058823529411765	0.8076923076923077	0.6153846153846153	0.12935203094777564	0.8706479690522244
P34969_WT	Mean	-		0.5173238892562473	0.7987801063497029	0.7401704826593496	0.5799154334038055	0.9004255319148935	0.7357667339284987	0.8218130977130647	0.6474323011336277	0.13080770332560743	0.8691922966743926
P34969_WT	SD	-		0.06380717374260464	0.026895678894150045	0.024259712788953926	0.020758059941509106	0.03316802679202623	0.0719122915627502	0.011211529143827786	0.038054710723101466	0.017621567625586247	0.017621567625586237
P34969_WT	Test set	722:284		0.19714784380921563	0.7117296222664016	0.5812882837189342	0.28169014084507044	0.8808864265927978	0.4819277108433735	0.7571428571428571	0.35555555555555557	0.35068374234325617	0.6493162576567438
P21728_WT	Fold 1	47:29		0.5539251650770359	0.7894736842105263	0.776962582538518	0.7241379310344828	0.8297872340425532	0.7241379310344828	0.8297872340425532	0.7241379310344829	0.11225238444607485	0.8877476155539252
P21728_WT	Fold 2	47:29		0.6620242697973481	0.8421052631578947	0.826118855465884	0.7586206896551724	0.8936170212765957	0.8148148148148148	0.8571428571428571	0.7857142857142857	0.08950843727072634	0.9104915627292737
P21728_WT	Fold 3	47:29		0.6054282692297458	0.8157894736842105	0.7982391782831988	0.7241379310344828	0.8723404255319149	0.7777777777777778	0.8367346938775511	0.75	0.10711665443873808	0.8928833455612619
P21728_WT	Fold 4	47:28		0.5933026971708714	0.8133333333333334	0.7860942249240122	0.6785714285714286	0.8936170212765957	0.7916666666666666	0.8235294117647058	0.7307692307692307	0.14969604863221886	0.8503039513677813
P21728_WT	Fold 5	46:29		0.5253446549616276	0.7733333333333333	0.7642428785607196	0.7241379310344828	0.8043478260869565	0.7	0.8222222222222222	0.711864406779661	0.13793103448275862	0.8620689655172413
P21728_WT	Mean	-		0.5880050112473257	0.8068070175438595	0.7903315439544665	0.7219211822660099	0.8587419056429233	0.7616794380587484	0.8338832838099778	0.740497170859532	0.11930091185410334	0.8806990881458967
P21728_WT	SD	-		0.042618935924466715	0.02156453662303184	0.01923783082811071	0.02324075770887442	0.032696982588411895	0.03914817261209417	0.011612485653967176	0.02351235123067743	0.019818657951981598	0.019818657951981587
P21728_WT	Test set	114:168		0.3770495075246107	0.7056737588652482	0.6824874686716792	0.8035714285714286	0.5614035087719298	0.7297297297297297	0.6597938144329897	0.7648725212464589	0.22968880534670008	0.7703111946533
P41595_WT	Fold 1	72:50		0.20299428537320918	0.6229508196721312	0.5980555555555556	0.46	0.7361111111111112	0.5476190476190477	0.6625	0.5000000000000001	0.27694444444444444	0.7230555555555556
P41595_WT	Fold 2	72:49		0.4613438104440659	0.743801652892562	0.7260487528344671	0.6326530612244898	0.8194444444444444	0.7045454545454546	0.7662337662337663	0.6666666666666666	0.20833333333333331	0.7916666666666667
P41595_WT	Fold 3	72:49		0.2708598789022624	0.6611570247933884	0.6240079365079365	0.42857142857142855	0.8194444444444444	0.6176470588235294	0.6781609195402298	0.5060240963855421	0.320578231292517	0.6794217687074829
P41595_WT	Fold 4	72:49		0.37239454651044707	0.7024793388429752	0.6815476190476191	0.5714285714285714	0.7916666666666666	0.6511627906976745	0.7307692307692307	0.6086956521739131	0.2491496598639456	0.7508503401360545
P41595_WT	Fold 5	71:50		0.272775436269087	0.6528925619834711	0.6332394366197183	0.52	0.7464788732394366	0.5909090909090909	0.6883116883116883	0.5531914893617023	0.3267605633802817	0.6732394366197183
P41595_WT	Mean	-		0.31607359149981434	0.6766562796369057	0.6525798601130594	0.5225306122448979	0.7826291079812207	0.6223766885189594	0.705195120970983	0.5669155809175648	0.27635324646290443	0.7236467535370956
P41595_WT	SD	-		0.08264525194340484	0.03843728472860264	0.04163355185880468	0.06740768235672595	0.03230887125204478	0.048616920508318534	0.034685546960213545	0.05783550237439602	0.04054594123346011	0.040545941233460135
P41595_WT	Test set	280:237		0.060346376039529595	0.5357833655705996	0.529957805907173	0.459915611814346	0.6	0.49321266968325794	0.5675675675675675	0.4759825327510917	0.47292043399638334	0.5270795660036166
P28335_WT	Fold 1	186:108		0.485788211741424	0.7687074829931972	0.7259557945041816	0.5648148148148148	0.8870967741935484	0.7439024390243902	0.7783018867924528	0.6421052631578948	0.19703305455993628	0.8029669454400636
P28335_WT	Fold 2	186:108		0.5916940786575189	0.8129251700680272	0.7900238948626046	0.7037037037037037	0.8763440860215054	0.7676767676767676	0.8358974358974359	0.7342995169082125	0.15760653126244523	0.8423934687375548
P28335_WT	Fold 3	186:108		0.456106213080274	0.7551020408163265	0.7152031063321386	0.5648148148148148	0.8655913978494624	0.7093023255813954	0.7740384615384616	0.6288659793814433	0.18080446037435285	0.8191955396256472
P28335_WT	Fold 4	185:109		0.47521006007026884	0.7619047619047619	0.7260104140838086	0.5871559633027523	0.8648648648648649	0.7191011235955056	0.7804878048780488	0.6464646464646464	0.18814778080833122	0.8118522191916687
P28335_WT	Fold 5	185:108		0.5971088566073385	0.8156996587030717	0.7904654654654655	0.6944444444444444	0.8864864864864865	0.78125	0.8324873096446701	0.7352941176470588	0.12477477477477474	0.8752252252252253
P28335_WT	Mean	-		0.5211814840313649	0.7828678228970769	0.7495317350496398	0.622986748216106	0.8760767218831734	0.7442465311756117	0.800242579750214	0.6774059047118511	0.16967332035596808	0.8303266796440318
P28335_WT	SD	-		0.055283870976626404	0.023777711441121653	0.03055791647096503	0.057261421091114886	0.008808367172686522	0.025072362320314057	0.025394528025468058	0.043103653002007046	0.02371796020304958	0.02371796020304961
P28335_WT	Test set	366:301		0.30239688733829434	0.6581709145427287	0.6445681970843999	0.5049833887043189	0.7841530054644809	0.658008658008658	0.658256880733945	0.5714285714285714	0.26311203093513424	0.7368879690648658
P28223_WT	Fold 1	215:93		0.5557591426050532	0.8214285714285714	0.7561640410102526	0.5913978494623656	0.9209302325581395	0.7638888888888888	0.8389830508474576	0.6666666666666667	0.12253063265816454	0.8774693673418354
P28223_WT	Fold 2	215:93		0.4438098692912249	0.7792207792207793	0.7015253813453364	0.5053763440860215	0.8976744186046511	0.6811594202898551	0.8075313807531381	0.5802469135802469	0.17474368592148037	0.8252563140785197
P28223_WT	Fold 3	214:93		0.4795027924999927	0.7947882736156352	0.7068887548990052	0.4838709677419355	0.9299065420560748	0.75	0.805668016194332	0.5882352941176471	0.1353632800723545	0.8646367199276453
P28223_WT	Fold 4	214:93		0.554010484531787	0.8143322475570033	0.7725856697819314	0.6666666666666666	0.8785046728971962	0.7045454545454546	0.8584474885844748	0.6850828729281769	0.10908451411918399	0.8909154858808159
P28223_WT	Fold 5	214:93		0.5812056518241502	0.8273615635179153	0.7819314641744548	0.6666666666666666	0.897196261682243	0.7380952380952381	0.8609865470852018	0.7005649717514125	0.10968746859612097	0.890312531403879
P28223_WT	Mean	-		0.5228575881504416	0.8074262870679808	0.7438190622421962	0.5827956989247312	0.904842425559661	0.7275378003638873	0.8343232966929209	0.6441593438088301	0.1302819162734609	0.869718083726539
P28223_WT	SD	-		0.047584472144607766	0.016311762431173764	0.030509764653967483	0.07061932501924209	0.016785652756757627	0.027739904005548332	0.02180806702751645	0.04578065048502365	0.02212168148069464	0.022121681480694592
P28223_WT	Test set	1142:500		-0.02605563921304965	0.5468940316686967	0.4864903677758319	0.332	0.6409807355516638	0.2881944444444444	0.6866791744840526	0.3085501858736059	0.4935796847635727	0.5064203152364273
P08908_WT	Fold 1	290:51		0.4322247396524331	0.8768328445747801	0.6690331304935768	0.37254901960784315	0.9655172413793104	0.6551724137931034	0.8974358974358975	0.47500000000000003	0.1636240703177823	0.8363759296822177
P08908_WT	Fold 2	290:50		0.4367493976804295	0.8823529411764706	0.6579310344827586	0.34	0.9758620689655172	0.7083333333333334	0.8955696202531646	0.45945945945945954	0.16379310344827588	0.8362068965517241
P08908_WT	Fold 3	290:50		0.36899132584550703	0.8735294117647059	0.6196551724137931	0.26	0.9793103448275862	0.6842105263157895	0.8847352024922118	0.37681159420289856	0.15213793103448278	0.8478620689655173
P08908_WT	Fold 4	289:51		0.3920461576821289	0.8676470588235294	0.6557093425605537	0.35294117647058826	0.9584775086505191	0.6	0.8935483870967742	0.4444444444444445	0.15167243367935412	0.8483614899246896
P08908_WT	Fold 5	289:51		0.37304071913399023	0.8647058823529412	0.6459054209919262	0.3333333333333333	0.9584775086505191	0.5862068965517241	0.8906752411575563	0.425	0.2037451658864238	0.7962548341135762
P08908_WT	Mean	-		0.40061046799889777	0.8730136277384855	0.6496468201885217	0.33176470588235296	0.9675289344946905	0.64678463399879	0.8923928696871208	0.43614309962136055	0.16699454087326376	0.8330122438475449
P08908_WT	SD	-		0.026263704438199288	0.005771971373330394	0.015246357026187068	0.03495772881709744	0.007917767871023561	0.043046019769509364	0.004050703810273017	0.031002203882411115	0.0174532878324439	0.01745825506657075
P08908_WT	Test set	822:381		0.22425375929219327	0.7107231920199502	0.5552761652968561	0.13123359580052493	0.9793187347931873	0.746268656716418	0.7086267605633803	0.22321428571428573	0.26758402462465913	0.7324175718911047
P18825_WT	Fold 1	38:18		0.41110320839567327	0.75	0.6988304093567251	0.5555555555555556	0.8421052631578947	0.625	0.8	0.5882352941176471	0.18567251461988304	0.814327485380117
P18825_WT	Fold 2	38:18		0.37463432463267765	0.75	0.6403508771929824	0.3333333333333333	0.9473684210526315	0.75	0.75	0.46153846153846156	0.2587719298245614	0.7412280701754386
P18825_WT	Fold 3	38:17		0.6026898243984159	0.8363636363636363	0.7840557275541795	0.6470588235294118	0.9210526315789473	0.7857142857142857	0.8536585365853658	0.7096774193548386	0.09133126934984523	0.9086687306501549
P18825_WT	Fold 4	38:17		0.39876400025350434	0.7636363636363637	0.6664086687306501	0.4117647058823529	0.9210526315789473	0.7	0.7777777777777778	0.5185185185185185	0.1284829721362229	0.871517027863777
P18825_WT	Fold 5	38:17		0.3512338055418838	0.7272727272727273	0.6726006191950464	0.5294117647058824	0.8157894736842105	0.5625	0.7948717948717948	0.5454545454545455	0.1780185758513932	0.8219814241486068
P18825_WT	Mean	-		0.42768503264443103	0.7654545454545454	0.6924492604059167	0.4954248366013071	0.8894736842105262	0.6846428571428571	0.7952616218469877	0.5646848477968023	0.16845545235638118	0.8315445476436188
P18825_WT	SD	-		0.08205407555677627	0.034075754207256906	0.04512720242351193	0.100859930546639	0.04658216858719914	0.07438523553304191	0.03105667684306951	0.0760677119570492	0.05178623601821088	0.0517862360182109
P18825_WT	Test set	24:65		0.04003203845127178	0.4943820224719101	0.5224358974358975	0.46153846153846156	0.5833333333333334	0.75	0.2857142857142857	0.5714285714285714	0.45769230769230773	0.5423076923076924
P35462_WT	Fold 1	242:88		0.5939800331446243	0.8484848484848485	0.7773760330578512	0.625	0.9297520661157025	0.7638888888888888	0.872093023255814	0.6875	0.0954639368895567	0.9045360631104433
P35462_WT	Fold 2	242:88		0.6091658122465118	0.8515151515151516	0.793904958677686	0.6704545454545454	0.9173553719008265	0.7468354430379747	0.8844621513944223	0.7065868263473054	0.10227272727272728	0.8977272727272727
P35462_WT	Fold 3	241:89		0.5717183572760707	0.8393939393939394	0.766026388176605	0.6067415730337079	0.9253112033195021	0.75	0.8643410852713178	0.670807453416149	0.12182386125227285	0.8781761387477272
P35462_WT	Fold 4	241:88		0.6308563348789954	0.8632218844984803	0.7803894756695586	0.6022727272727273	0.9585062240663901	0.8412698412698413	0.868421052631579	0.7019867549668876	0.0822802715956243	0.9177197284043758
P35462_WT	Fold 5	241:88		0.6283468905168988	0.8601823708206687	0.7963504337985665	0.6590909090909091	0.9336099585062241	0.7837837837837838	0.8823529411764706	0.7160493827160493	0.09685024519049415	0.9031497548095058
P35462_WT	Mean	-		0.6068134856126203	0.8525596389426177	0.7828094578760533	0.6327119509703779	0.9329069647817292	0.7771555913960977	0.8743340507459205	0.6965860834892783	0.09973820844013506	0.900261791559865
P35462_WT	SD	-		0.020181035253495447	0.0077762462821627165	0.010194099720299483	0.025102569347843166	0.01268409302379211	0.03158932548384606	0.007149896693561045	0.01446315323234443	0.01173022544353788	0.011730225443537894
P35462_WT	Test set	1248:256		0.3271347463626067	0.8271276595744681	0.6458834134615384	0.37109375	0.9206730769230769	0.4896907216494845	0.8770992366412214	0.4222222222222222	0.22629957932692307	0.773700420673077
P21917_WT	Fold 1	142:56		0.5493762291468458	0.8232323232323232	0.7632042253521127	0.625	0.9014084507042254	0.7142857142857143	0.8590604026845637	0.6666666666666666	0.16385814889336014	0.8361418511066397
P21917_WT	Fold 2	142:56		0.5082821356060604	0.8080808080808081	0.7418259557344065	0.5892857142857143	0.8943661971830986	0.6875	0.8466666666666667	0.6346153846153846	0.16410965794768612	0.8358903420523138
P21917_WT	Fold 3	142:56		0.5194116385889335	0.8131313131313131	0.7453470824949698	0.5892857142857143	0.9014084507042254	0.7021276595744681	0.847682119205298	0.6407766990291263	0.14901911468812878	0.8509808853118712
P21917_WT	Fold 4	142:55		0.6601692665907609	0.868020304568528	0.774775928297055	0.5636363636363636	0.9859154929577465	0.9393939393939394	0.8536585365853658	0.7045454545454546	0.13636363636363635	0.8636363636363636
P21917_WT	Fold 5	142:55		0.434413633738005	0.7918781725888325	0.6829705505761844	0.43636363636363634	0.9295774647887324	0.7058823529411765	0.8098159509202454	0.5393258426966292	0.140460947503201	0.8595390524967988
P21917_WT	Mean	-		0.5343305807341211	0.8208685843203611	0.7416247484909456	0.5607142857142857	0.9225352112676056	0.7498379332390597	0.843376735212428	0.6371860095106523	0.15076230107920247	0.8492376989207975
P21917_WT	SD	-		0.06701522093230154	0.02342615540720319	0.028921980487612298	0.05949359721258503	0.030964567977166475	0.08688097309431139	0.01585023179354767	0.05000419548095554	0.010536692200981508	0.01053669220098152
P21917_WT	Test set	295:118		0.16397831834998458	0.7021791767554479	0.5652542372881356	0.2457627118644068	0.8847457627118644	0.4603174603174603	0.7457142857142857	0.32044198895027626	0.42512209135305945	0.5748635449583452
P14416_WT	Fold 1	301:161		0.5125963585317311	0.7835497835497836	0.7486638740430449	0.6335403726708074	0.8637873754152824	0.7132867132867133	0.8150470219435737	0.6710526315789473	0.15903510039000435	0.8409648996099958
P14416_WT	Fold 2	301:161		0.43462468565266626	0.7510822510822511	0.7078578650873899	0.5652173913043478	0.8504983388704319	0.6691176470588235	0.7852760736196319	0.6127946127946128	0.16349229277150698	0.836507707228493
P14416_WT	Fold 3	301:160		0.5375449900290926	0.7960954446854663	0.757485465116279	0.63125	0.8837209302325582	0.7426470588235294	0.8184615384615385	0.6824324324324323	0.13262043189368772	0.8673795681063122
P14416_WT	Fold 4	301:160		0.5075280768583916	0.7852494577006508	0.7345411129568107	0.56875	0.9003322259136213	0.7520661157024794	0.7970588235294118	0.6476868327402135	0.15056063122923588	0.8494393687707642
P14416_WT	Fold 5	301:160		0.4786291769752634	0.7700650759219089	0.7302325581395348	0.6	0.8604651162790697	0.6956521739130435	0.8018575851393189	0.6442953020134228	0.16260382059800665	0.8373961794019933
P14416_WT	Mean	-		0.494184657609429	0.7772084025880122	0.7357561750686118	0.5997515527950311	0.8717607973421927	0.7145539417569178	0.803540208538695	0.6516523623119258	0.15366245537648832	0.8463375446235115
P14416_WT	SD	-		0.032110536258627746	0.014113793178887434	0.015540662569065368	0.026732012134340677	0.01634335398837056	0.02774805095903707	0.011056453913781667	0.02199833184140112	0.010470809384264061	0.010470809384264049
P14416_WT	Test set	1342:765		0.1807962431829684	0.649264356905553	0.5774120179616804	0.3150326797385621	0.8397913561847988	0.5285087719298246	0.6826165960024227	0.39475839475839475	0.3439067629038699	0.6560932370961301
Q9H3N8_WT	Fold 1	105:58		0.5319075859744193	0.7914110429447853	0.7532019704433497	0.6206896551724138	0.8857142857142857	0.75	0.808695652173913	0.679245283018868	0.14991789819376028	0.8500821018062397
Q9H3N8_WT	Fold 2	105:57		0.5323751159121349	0.7839506172839507	0.7691729323308271	0.7192982456140351	0.819047619047619	0.6833333333333333	0.8431372549019608	0.7008547008547009	0.16791979949874689	0.8320802005012532
Q9H3N8_WT	Fold 3	105:57		0.4533557596456825	0.7592592592592593	0.7140350877192982	0.5614035087719298	0.8666666666666667	0.6956521739130435	0.7844827586206896	0.6213592233009708	0.18028404344193816	0.8197159565580618
Q9H3N8_WT	Fold 4	104:58		0.47413650324052403	0.7654320987654321	0.7257957559681698	0.5862068965517241	0.8653846153846154	0.7083333333333334	0.7894736842105263	0.6415094339622641	0.19694960212201595	0.8030503978779842
Q9H3N8_WT	Fold 5	104:58		0.46780314997111133	0.7654320987654321	0.7067307692307692	0.5	0.9134615384615384	0.7631578947368421	0.7661290322580645	0.6041666666666667	0.1291445623342175	0.8708554376657826
Q9H3N8_WT	Mean	-		0.49191562294877444	0.7730970234037718	0.7337873031384827	0.5975196612220206	0.8700549450549451	0.7200953470633105	0.7983836764330309	0.649427061560694	0.16484318111813576	0.8351568188818643
Q9H3N8_WT	SD	-		0.030606914213808876	0.011270830107009938	0.021660805337203035	0.06621846629821326	0.028179150144312572	0.02838993546288359	0.023882368593237214	0.03274376309978202	0.021509159030101224	0.021509159030101203
Q9H3N8_WT	Test set	131:142		0.2248776874470052	0.5934065934065934	0.6020589183958714	0.3873239436619718	0.816793893129771	0.6962025316455697	0.5515463917525774	0.4977375565610859	0.3496398236748737	0.6503601763251262
P50406_WT	Fold 1	278:67		0.6148623946410683	0.8898550724637682	0.7617309137764415	0.5522388059701493	0.9712230215827338	0.8222222222222222	0.9	0.6607142857142858	0.0831633200901965	0.9168366799098034
P50406_WT	Fold 2	278:66		0.5890236282199092	0.877906976744186	0.7800305210377153	0.6212121212121212	0.9388489208633094	0.7068965517241379	0.9125874125874126	0.6612903225806452	0.09139960758665795	0.9086003924133421
P50406_WT	Fold 3	278:66		0.6805983127314557	0.9069767441860465	0.8095705253978636	0.6515151515151515	0.9676258992805755	0.8269230769230769	0.9212328767123288	0.7288135593220337	0.09363418356224111	0.9063658164377588
P50406_WT	Fold 4	277:67		0.6736206876874685	0.9040697674418605	0.8046500350234387	0.6417910447761194	0.9675090252707581	0.8269230769230769	0.9178082191780822	0.722689075630252	0.050433751818524726	0.9495662481814753
P50406_WT	Fold 5	277:67		0.7037110493085679	0.9127906976744186	0.815722829893852	0.6567164179104478	0.9747292418772563	0.8627450980392157	0.9215017064846417	0.7457627118644067	0.06077913680694004	0.93922086319306
