	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	1822.0	0.6532674171953794	0.5247513711440646	0.7243972467811184	0.009004757441152386	0.09489340040883974	0.5607524301652458	0.6533446282029103	2.7555627822875977	0.07822164713057923	0.011917171758529261	0.8083146170190032	0.7956491320635094	0.6072277188412993
Fold 2	1822.0	0.6046453234261961	0.5655348012043493	0.7520204792453123	0.009596030201981284	0.09795932932590588	0.5727354636040529	0.6048872024741401	3.6496299743652347	0.08369822652274136	0.012651258917915952	0.7790092449391914	0.7729454253495124	0.5835078968362559
Fold 3	1822.0	0.6494007753425532	0.5251618842968936	0.7246805394771503	0.009016824825690418	0.09495696301846653	0.5660579624050405	0.6494009166399233	2.7722702102661136	0.07821049530973523	0.011908269733931534	0.805858809925365	0.7959071913108262	0.6035049149139794
Fold 4	1822.0	0.6303894427720875	0.518032401547708	0.7197446780266652	0.00887284392289388	0.09419577444287976	0.5509190035075702	0.6310063082842536	3.3337591552734374	0.07706611898196822	0.011724196351260737	0.7956784232709768	0.7918159858702747	0.6015110379177939
Fold 5	1821.0	0.6103380462461847	0.5886448925220955	0.7672319678702756	0.00994639593471421	0.09973161953319624	0.581658750675459	0.6104098532873936	4.263951782226563	0.0870432004604157	0.013175055513938702	0.7814455437583727	0.778140717113693	0.5881559421543758
Mean	1821.8	0.6296082009964802	0.5444250701430222	0.7376149822801044	0.009287370465286436	0.09634741734585764	0.5664247220714737	0.6298097817777242	3.355034780883789	0.08084793768108796	0.012275190455115237	0.7940613277825819	0.7868916903415631	0.5967815021327408
SD	0.3651483716701107	0.018012028248702603	0.02534992160916384	0.017058918951277643	0.00037737751241817335	0.0019462862220068046	0.009527484824648344	0.01796582599316535	0.5183869721655079	0.0035275365430823334	0.0005029226776265189	0.011035360145570971	0.008691936582810117	0.008438849785352177
Test set	3904.0	0.6759109050783894	0.49432492527495764	0.7030824455744559	0.008359573470653546	0.091430703107072	0.5347097162369822	0.6759330540139232	3.3154680824279783	0.07292454751812007	0.010992869566588868	0.8221881131638906	0.8136138247166237	0.626186773047263
