target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P48067_WT	Fold 3	94.0		0.41959788397945297	0.543956382134294	0.7375339871045226	0.010010176838130136	0.10005087125122968	0.5825291365359693	0.4205270595067485	1.8680767250061034	0.08404127372155082	0.013142657445650489	0.6606541483944348	0.6202280150576873	0.4512363701631614
P48067_WT	Fold 4	94.0		0.36074542582084135	0.5409825337345971	0.735515148541889	0.00997350865982024	0.09986745545882422	0.5618859509407205	0.3609625852614202	2.8207325172424316	0.08357841181716516	0.01308182281857137	0.6217343417737785	0.623228561409848	0.45151703107256946
P48067_WT	Fold 5	94.0		0.6661250476517587	0.3579007541308322	0.5982480707288843	0.005710575690027119	0.07556835111359199	0.4680958474747677	0.6678923173325924	2.2082231140136717	0.05160916294549481	0.007568058200666972	0.8189963169292578	0.8103706760630957	0.6291804400743596
P48067_WT	Mean	94.2		0.463978224895627	0.5454048900644453	0.7347406821944688	0.00949151834933442	0.09682089106063739	0.5652817714371633	0.46595174786517557	2.3585378166198727	0.08192426637479389	0.012496314402386785	0.6914660077145909	0.6778996748129202	0.5015485333384401
P48067_WT	SD	0.3651483716701107		0.11293634685791717	0.09550634562639132	0.06807483622732059	0.0017690322182542329	0.009884052962499926	0.04805452363152801	0.11358604442986064	0.28680577913539135	0.014705772531890314	0.0023173313313337098	0.07092788863371302	0.07840607861814516	0.07280846688607308
P48067_WT	Test set	206.0		-0.12041537204233288	1.7148398591999572	1.3095189419019326	0.026005834557896654	0.16126324614708912	1.0116661473431634	-0.09703988391966423	4.014051055908203	0.23998357719689764	0.03422378831911807	0.22809111990933564	0.20951801783450383	0.14784790091284336
Q9WTR4_WT	Fold 1	81.0		0.3480025716681111	0.6029341104676912	0.7764883195951444	0.010353582678523673	0.10175255612771442	0.6098086087262189	0.34820301891828265	2.191032600402832	0.09040749597307289	0.013709990261194613	0.6259949046191164	0.5962576520676512	0.42102059561649063
Q9WTR4_WT	Fold 2	81.0		0.20169865463059355	0.929650224076059	0.964183708675924	0.017464977579121903	0.13215512694981568	0.7280268578235014	0.23035655745818195	3.239059543609619	0.14111542905978097	0.021824108913875206	0.5134067606785118	0.49388250591342375	0.35552134151887854
Q9WTR4_WT	Fold 3	81.0		0.4930028055661536	0.484721654114999	0.6962195444793251	0.008077626136320633	0.08987561480357524	0.5532784951763388	0.5173465515774488	1.7160462760925288	0.07233161945616556	0.01094982734978144	0.7211230392894039	0.6829430814470395	0.5009285059065213
Q9WTR4_WT	Fold 4	80.0		0.5095600271878409	0.44249372609598875	0.6652020190107579	0.007597747175774855	0.08716505708008718	0.5055756599903107	0.509965379183114	1.953629226684571	0.06643852973515334	0.010155670677350247	0.7175001114859989	0.7124923820480301	0.5209129659185595
