	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	38130.0	0.6082973561695078	0.45295521204777517	0.6730194737507788	0.008907252274275562	0.09437824047033067	0.47946771038669705	0.6082974685229217	5.225842361450196	0.0736731989496509	0.012306102722011531	0.7814019297672223	0.7487258245929185	0.5770856444331997
Fold 2	38130.0	0.6067828540901434	0.45400955706100743	0.6738023130421915	0.008933225510597618	0.09451574213112658	0.48118985058083924	0.6067836111847896	4.291419219970702	0.07380836330040443	0.012318477431857733	0.7803457091424488	0.7489505237842871	0.5763078778731467
Fold 3	38130.0	0.6111645134633159	0.45009243502139046	0.6708892867093574	0.00885597614068481	0.09410619608019873	0.4785637853526894	0.6111746641845184	4.516584762573242	0.07304400731197819	0.012168690839873092	0.7830463993440421	0.7521628853091481	0.580056357657531
Fold 4	38130.0	0.6212999853239274	0.4400993648032064	0.6633998528815079	0.00860349077923025	0.09275500406571201	0.47505355754250034	0.6213365081636806	5.8223723068237305	0.0713271430313414	0.011865035404037353	0.7901031726345701	0.7592153071129062	0.5856719651752502
Fold 5	38130.0	0.6063872595786627	0.45567055927282	0.675033746765908	0.008928373421673812	0.09449007049247986	0.48206373356144605	0.6063911730864859	3.842202285766602	0.07395610442841381	0.012323091325002013	0.7799303133592732	0.7481999303258321	0.5754533884504902
Mean	38130.0	0.6107863937251115	0.45056542564123986	0.6712289346299487	0.00884566362529241	0.09404905064796956	0.4792677274848344	0.6107966850284792	4.739684187316895	0.07316176340435775	0.012196279544556345	0.7829655048495112	0.7514508942250183	0.5789150467179235
SD	0.0	0.005037436544571882	0.005056310566899965	0.0037796557144686607	0.0001133248951781193	0.000605321889621056	0.002228862309414179	0.005049589426401059	0.6409305646582729	0.0008841506107968321	0.00015997838337378665	0.0034027765451226976	0.0037647412906238117	0.0033932692634303526
Test set	73700.0	-0.2269330804685381	1.8329165427303042	1.3538524818939115	0.029492765478057258	0.17173457857419763	1.0717130988921497	0.03845408843318476	5.335927364349365	0.27544595958031237	0.04207622576510969	0.3183499045953528	0.31271772159472516	0.21207880411475363
