	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	5200.0	0.5622966128214268	0.6294281831481034	0.7933651007878425	0.009750905538471093	0.0987466735564854	0.6156058708836482	0.5623978056443527	4.613978233337402	0.08813550626703467	0.012572880828445463	0.7501611665223828	0.7406514212166836	0.5506809789409102
Fold 2	5200.0	0.5479553280281905	0.652378335777139	0.8076994092960196	0.010080074416427122	0.10039957378608298	0.6247549967219279	0.5481696334461887	3.33926139831543	0.09115651449304159	0.012974698835255637	0.7406197727210826	0.7292961274577432	0.5409154227949843
Fold 3	5199.0	0.5746585448943464	0.6184129241589197	0.7863923474697091	0.009546350264630162	0.0977054259733315	0.6116261205381558	0.5746585639917947	3.429421138763428	0.08657932582211565	0.012352287427149493	0.758250847904769	0.7441519810994118	0.5548045402312892
Fold 4	5199.0	0.560231304525841	0.6349069303160312	0.7968104732720518	0.009807394196144016	0.09903228865447883	0.6187025307062659	0.5602404715131986	3.882337398529053	0.08899316446629044	0.012706754520436205	0.7485984181178031	0.73933819998122	0.5496963609757148
Fold 5	5199.0	0.5533692485487769	0.6736166489730523	0.8207415238508725	0.010380385027591997	0.101884174568929	0.6378895620102836	0.5535321931507524	3.8008620643615725	0.0941814927068911	0.013425199870415308	0.7441831343279524	0.7336047947452442	0.5449217104585021
Mean	5199.4	0.5597022077637164	0.6417486044746491	0.8010017709352992	0.009913021888652878	0.09955362730786155	0.6217158161720563	0.5597997335492575	3.813172046661377	0.08980920075107471	0.012806364296340422	0.748362667918798	0.7374085049000605	0.5482038026802801
SD	0.447213595499958	0.008254276238120695	0.01766219460915301	0.01098360267109425	0.000264014472759625	0.001321986667949279	0.008357032483331302	0.00818810480451709	0.4119227257852242	0.0024094069729188	0.0003371242167467289	0.005454160581583527	0.004830348146572192	0.004393678781564911
Test set	15485.0	0.15988684414604548	1.1714007213872846	1.082312672653926	0.019079948800907	0.13813018786965794	0.8689805263672024	0.17428862996418393	4.158710384368897	0.16786237962306197	0.024427067821297454	0.43778219730873824	0.42979227080879645	0.2955291066137369
