	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	37009.0	0.5942348790667136	0.5963322735553551	0.7722255328305035	0.011039477248652204	0.10506891666259914	0.5721072279419817	0.5942373192350546	4.616151027679443	0.09324341115034426	0.01495818656821662	0.7715856010466192	0.7606672534997557	0.5756415334514154
Fold 2	37009.0	0.5883094529152071	0.6015638366781039	0.7756054645746792	0.011164415889039417	0.1056617995731637	0.5746819964607836	0.5883412469078833	4.362621425628662	0.09425886217212008	0.01515331978031227	0.7676524686714962	0.7547578423878547	0.5698753734534414
Fold 3	37009.0	0.5908221617969105	0.6070326087562173	0.7791229740908795	0.011218279810067474	0.10591638121682347	0.5776568185852193	0.5908438139683254	4.339795475006104	0.0948074525919655	0.01519169194281085	0.769496146040013	0.7563076611362897	0.571372895326207
Fold 4	37009.0	0.5947019592864684	0.598067786045621	0.7733484247385657	0.011132813444658825	0.105512148327379	0.5733317766345475	0.5947036052023904	4.689688571929931	0.09375364879687413	0.015091875444618538	0.7718868607230289	0.7573596452767656	0.572625267473048
Fold 5	37009.0	0.5928062015655284	0.5968861050233522	0.7725840439870294	0.011078148438189956	0.10525278351753913	0.5723125342301283	0.5928069537910308	7.151014198303223	0.09343710877031156	0.015014139068260024	0.7705276616535719	0.7573314042781989	0.5725485589186148
Mean	37009.0	0.5921749309261657	0.5999765220117299	0.7745772880443315	0.011126626966121576	0.10548240585950089	0.574018070770532	0.5921865878209369	5.0318541397094725	0.09390009669632311	0.015081842560843658	0.7702297476269458	0.7572847613157728	0.5724127257245454
SD	0.0	0.00215250496963858	0.0036235899546807285	0.002335747135762405	5.7462683457414144e-05	0.00027236650110434244	0.0018579764004703755	0.0021414721620534867	0.9753241621850135	0.0005194625589914822	7.86883153110834e-05	0.0014055635393360126	0.0017696082700831527	0.0017324466222440238
Test set	79305.0	0.6013013416965602	0.5869456063684866	0.7661237539513356	0.010866267480204542	0.10424139043683436	0.5672248227524642	0.601302438147331	5.578958015441895	0.09173823448376763	0.014714512173940248	0.7763462158989219	0.7652009128088767	0.5798358044881977
