target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P23977_WT	SD	0.4472135954999579		0.02606787958386889	0.030367940199622818	0.024986683496215738	0.0004524597535536796	0.002831136408304136	0.012049933474437266	0.023660457871998723	0.186056628597949	0.003931264091758667	0.0005137616755018441	0.013249157143527042	0.010913860368673147	0.011719429689629442
P23977_WT	Test set	252.0		0.16310733044617287	0.8717739029280039	0.9336883328648826	0.015409093838299885	0.12413337117109116	0.7188740873639545	0.17373191982850067	3.791159057617188	0.13222800213607272	0.020322611678681466	0.4718438781189266	0.42260494497618384	0.2984919869050603
Q01959_WT	Fold 1	253.0		0.6164869433293643	0.41870452311179146	0.647073815813769	0.00760356299776302	0.08719841166995543	0.479800514779072	0.6234941742799156	2.2795259895324707	0.0641185374483259	0.009986063307197686	0.7905592844267889	0.7852202766344015	0.5927147495591466
Q01959_WT	Fold 2	252.0		0.5872825849596086	0.45934290335167044	0.6777484071185047	0.008230641446488824	0.09072288270601207	0.4889171446088761	0.5876091212476404	3.0763816833496094	0.07062012086334388	0.011048813102349179	0.7691902113031738	0.7756134808463452	0.5866271746560899
Q01959_WT	Fold 3	252.0		0.68183355186758	0.3251462661126938	0.5702159819863819	0.00577011975817122	0.07596130434748484	0.43986843620784694	0.6819901465317587	1.7528924560546875	0.049547878303013417	0.007682314762669559	0.8275826142701465	0.8198933787425386	0.6319903634298093
Q01959_WT	Fold 4	252.0		0.595226278671608	0.4197091684861974	0.6478496495995019	0.007421765627234215	0.08614966991947337	0.4995359685383146	0.5955700594322317	2.3198738059997552	0.06355448255518131	0.009821045372964668	0.7747067469805081	0.7815608713955409	0.5839992491832133
Q01959_WT	Fold 5	252.0		0.6281854333945858	0.4532886565816586	0.6732671509747513	0.008163434570579754	0.09035172699279054	0.48592521877894324	0.6331630038736853	2.9648051261901855	0.06890087544254296	0.010651995980004905	0.7958941723759153	0.7823043513437364	0.6019523064366872
Q01959_WT	Mean	252.2		0.6218029584445494	0.41523830352880237	0.6432310010985818	0.007437904880047408	0.08607679912714325	0.4788094565826106	0.6243653010730463	2.4786958122253417	0.06334837892248149	0.0098380465050372	0.7915866058713066	0.7889184717925126	0.5994567686529892
Q01959_WT	SD	0.3651483716701107		0.030470325026182427	0.04385890941498775	0.03526309159398146	0.0008128176195407457	0.004889574970693382	0.018707275727630417	0.030493070106471305	0.44444988945634833	0.006767543728095069	0.001064412737791096	0.018716531307091867	0.014422350507576096	0.015883170913882992
Q01959_WT	Test set	460.0		-0.024898355848008036	0.9553556456727064	0.9774229615026989	0.017443185679567375	0.13207265303448468	0.7686745173329893	-0.016201992115596253	2.610515594482422	0.14815152014991986	0.02325516652279514	0.3129045725127731	0.32439587374974566	0.22272182396244558
P31645_WT	Fold 1	494.0		0.6873007441138301	0.41263928161603863	0.6423700503728662	0.006627589564779658	0.08141000899631234	0.4819507387601412	0.688993348670838	2.4710350990295407	0.0592604364095712	0.008660957606915452	0.83038174813082	0.813628647507194	0.6301565044564469
P31645_WT	Fold 2	494.0		0.6854008633458519	0.43724796884779005	0.6612472826770557	0.007033881665263871	0.08386823990798824	0.5017188980164315	0.6854075394463435	2.6432700157165527	0.06279650929629309	0.009234290174714447	0.8292584070297037	0.8285888991486469	0.6416131178956149
P31645_WT	Fold 3	494.0		0.6489575676069048	0.48708088391497784	0.697911802389799	0.0077836961699433525	0.08822525811774853	0.5224391488913099	0.6493211262423304	2.706001300811767	0.06943645150367542	0.010079824300151514	0.8060307100609012	0.8025787504942092	0.6155114729746813
