target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P28572_WT	Test set	57.0		0.4204033462588469	0.7216456797988139	0.849497310059787	0.01219228674103821	0.11041868836858283	0.7223570899294134	0.49070454554190135	1.9805640220642093	0.10902216934726894	0.016801827028747305	0.7081584689817837	0.6761783746377028	0.44088005599450747
P48067_WT	Fold 1	95.0		0.33445281781474645	0.6612007176489708	0.8131424952915515	0.011281976406671479	0.10621664844397737	0.6482986431322599	0.3346384347741781	1.8696404457092282	0.09831746369150399	0.014775658297470096	0.6113751633990104	0.5719444979966021	0.4051541252036747
P48067_WT	Fold 2	94.0		0.28881125142435693	0.961876574598195	0.9807530650465462	0.01692979633913216	0.1301145508355317	0.7633681233994503	0.2900838456260044	3.2573765258789056	0.14521078888047498	0.02231742176658247	0.5507593242472069	0.5441632801393358	0.39281224241677426
P48067_WT	Fold 3	94.0		0.25541026998052063	0.6978340094497661	0.8353645967179637	0.01252425632570173	0.11191182388694114	0.6424262110121707	0.25562068138245253	2.7153724288940433	0.10625513829966275	0.01645110204360235	0.5471609308826415	0.5435150132768153	0.3912546710344205
P48067_WT	Fold 4	94.0		0.21436486626535234	0.6648601393027707	0.8153895629101287	0.012169947131312685	0.11031748334381403	0.6347077896037001	0.21547250675291552	2.8940915298461913	0.1018760311405393	0.015790347287701473	0.5195582000551833	0.5243205949159013	0.3695479148839387
P48067_WT	Fold 5	94.0		0.515772013843367	0.5190732643997518	0.7204673930163333	0.008703872276320117	0.09329454580156397	0.565415750138303	0.5282072211799146	2.079139614105225	0.07657231721196556	0.01146801573865199	0.7268080877183511	0.7191775136720363	0.5261112016202417
P48067_WT	Mean	94.2		0.32176224386566865	0.7009689410798909	0.8330234225965046	0.012321969695827634	0.11037101046236564	0.6508433034571768	0.32480453794309305	2.563124108886719	0.10564634784482932	0.016160509026801675	0.5911323412604785	0.5806241800001382	0.4169760310318099
P48067_WT	SD	0.3651483716701107		0.0955888683989094	0.13169030297127923	0.07659916495136675	0.002431334067750713	0.010809322571435315	0.05816267347965074	0.0995111238359598	0.4707911754808919	0.02032626670306671	0.003216269663798993	0.06770524739348592	0.06474172317521314	0.050900468495648124
P48067_WT	Test set	206.0		-0.18705756709748234	1.8168383637160401	1.347901466619886	0.027104235620690927	0.16463364061057184	1.062420274715979	-0.08860542244889746	3.6884595870971673	0.2542329297088769	0.03614547435383717	0.1586065263273914	0.1348992147995898	0.09250579739297968
Q9WTR4_WT	Fold 1	81.0		0.4301304931378973	0.526986379504035	0.7259382752714139	0.009135681865978575	0.09558076096149568	0.5822679583702559	0.43225598818252386	1.880661945343018	0.0789327609579527	0.011932584552855773	0.6771823010026493	0.6326648161415533	0.45811492122146774
Q9WTR4_WT	Fold 2	81.0		0.27214391061579446	0.8476142255253705	0.9206596686753311	0.015499440250551519	0.12449674795170965	0.6891938507174267	0.29306813653729524	3.0329643440246583	0.12761134701223598	0.019619212828068652	0.5472645539460396	0.5472037943630932	0.39011594642775294
Q9WTR4_WT	Fold 3	81.0		0.5064045506406566	0.4719087310616581	0.6869561347434479	0.007693751525842868	0.08771403266207106	0.5500474672670718	0.5373698631637844	2.402058067321777	0.06955078130984395	0.010378829171547138	0.7460111317657125	0.7063752439882139	0.5293762975999781
Q9WTR4_WT	Fold 4	80.0		0.4819976613210363	0.4673615481507266	0.6836384630422184	0.00802790141813336	0.08959855700921394	0.5534845579147338	0.504021106103384	1.6929762649536135	0.06933587599102749	0.010417567737606076	0.7099445102368229	0.6337263826178433	0.4613438432952692
Q9WTR4_WT	Fold 5	80.0		0.384776744343551	0.6349016344441203	0.7968071500960068	0.010328119683662661	0.10162735696485795	0.584867075395584	0.4083052523231775	2.424836101531982	0.09422974316656585	0.0141826093437041	0.6417728042863946	0.618285179518122	0.4604663214993899
Q9WTR4_WT	Mean	80.6		0.4150906720117872	0.5897545037371821	0.7627999383656837	0.010136978948833798	0.09980349110986966	0.5919721819330144	0.435004069262033	2.28669934463501	0.08793210168752519	0.013306160726756347	0.6644350602475237	0.6276510833257651	0.4598834660087716
Q9WTR4_WT	SD	0.447213595499958		0.07571181839983679	0.1299598647443243	0.08109026743127785	0.0025888443403710003	0.012118928415085708	0.046252362601787576	0.07757608620948814	0.42947144119062863	0.019911401592580483	0.0031470287576440617	0.06208967039925963	0.04622233714309773	0.040212685817741164
Q9WTR4_WT	Test set	35.0		0.10730085105429321	0.7774801823161824	0.8817483667782904	0.012509614341825851	0.11184638725424192	0.7842443193708148	0.14115309001217446	1.598995018005371	0.11293997011282474	0.01649772275732112	0.39507109121540507	0.30454577964491675	0.21567044450129855
P23977_WT	Fold 1	199.0		0.5588016873651256	0.5799719368658225	0.7615588860133027	0.009766806753992005	0.09882715595418096	0.6033431975398231	0.5588032742663751	2.630639846801758	0.08612395450123919	0.013071367742561013	0.748352599692962	0.7457431609444295	0.5514983085092945
P23977_WT	Fold 2	199.0		0.612824391234903	0.5480241674427843	0.7402865441454304	0.009552769116946329	0.09773826843640278	0.5651133486110361	0.6134807789863833	2.2726371765136717	0.0827701875542066	0.012736153836712045	0.7832501870167454	0.773593575428949	0.5804306246610791
P23977_WT	Fold 3	199.0		0.5785872686775826	0.5500974021101197	0.741685514291684	0.009022941182549345	0.09498916350062961	0.5750546569632525	0.5794420879245967	1.967095642089844	0.07981030122763264	0.011792021899490222	0.7621003664848688	0.7582645957674947	0.5685991514606117
P23977_WT	Fold 4	198.0		0.647021746807567	0.47760198117160413	0.6910875351007311	0.008352172505981534	0.0913902210632053	0.5533821792217216	0.6479578074691515	2.2954506301879887	0.07232114889356474	0.011177313056343976	0.805677850286523	0.8034204485040092	0.6090592626120164
P23977_WT	Fold 5	198.0		0.648962923543241	0.45373942988713206	0.6736018333460295	0.008042065559006184	0.08967756441276817	0.5193071664559721	0.6490582141534755	2.01818811416626	0.06865166275355512	0.01066210961423011	0.8063944568629545	0.8028489095033313	0.610834738973245
P23977_WT	Mean	198.6		0.6092396035256838	0.5218869834954926	0.7216440625794355	0.008947351023695078	0.09452447467343736	0.563240109758361	0.6097484325599964	2.236802281951905	0.07793545098603966	0.011887793229867475	0.7811550920688107	0.7767741380296427	0.5840844172432493
P23977_WT	SD	0.4472135954999579		0.03291866802026321	0.04369990923860071	0.03050724557844575	0.0006079380278439491	0.0032242197254758946	0.025095260179097453	0.03299754876866794	0.21616568562417954	0.005939282263899032	0.0008303431917664653	0.02114184910631063	0.021235034892741204	0.02103299294309492
P23977_WT	Test set	252.0		0.1712408240460328	0.8633014097183669	0.9291401453593354	0.015375511502459681	0.12399803023620852	0.7310606392300317	0.17247019787959228	3.170978927612305	0.13192208012926057	0.020456697140166468	0.47273277020926874	0.4458258915868549	0.30832054002595577
