target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P23977_WT	SD	0.3651483716701107		0.04551354653941662	0.05389617017471195	0.03994373002237143	0.0008948527124891691	0.0051729610129668015	0.015537732720053626	0.042971837383875104	0.8438457845681712	0.008088989460889127	0.00126002637555723	0.026689426552865426	0.025977483137953766	0.025960761072211198
P23977_WT	Test set	374.0		0.6886381213154988	0.41295958567249813	0.6426193162927007	0.007113652441432123	0.08434247116033608	0.4919719582215988	0.6889912286765847	2.3628298377990724	0.06130169587404659	0.009278149582421765	0.8302840610271378	0.829910625611608	0.6417495895710659
Q01959_WT	Fold 1	241.0		0.4790069414680854	0.5799745495180341	0.7615606013430803	0.01062323023122339	0.10306905564340536	0.5913533315539854	0.486003128617816	2.3498409042358404	0.08941918116298649	0.013981156811017616	0.7024002465123136	0.6931064814341514	0.5050778703017663
Q01959_WT	Fold 2	241.0		0.4971917617557541	0.4272635407456862	0.6536539916084703	0.007323380487185728	0.08557675202521844	0.47948344134888704	0.5045778989368439	3.1502890586853027	0.06414093120670901	0.009773633759610944	0.7349034165147788	0.7522790900894751	0.5591307520099871
Q01959_WT	Fold 3	241.0		0.5745849956859896	0.4519512855053487	0.6722732223622689	0.007720585237679417	0.0878668608616435	0.4901929819099141	0.5768046634954473	3.222897529602051	0.06809899313322472	0.010398087073573219	0.7611255627994093	0.7620614980168321	0.5731043889708951
Q01959_WT	Fold 4	241.0		0.5181605943750867	0.5552132307059597	0.7451263186238691	0.010268174655547083	0.10133200212937216	0.5623647724800585	0.5183997536671736	2.845096664428711	0.0858903128979791	0.01355430465289492	0.7204595200987112	0.7346820282124353	0.5491609438849371
Q01959_WT	Fold 5	240.0		0.6097052438010384	0.41662657719866	0.6454661704525342	0.007445238190809683	0.08628579367896944	0.5024772481600444	0.6099575709282226	1.9975647163391113	0.06384039486065483	0.009963871599643617	0.7810447926866438	0.7854360822533463	0.5822591578065532
Q01959_WT	Mean	240.8		0.5357299074171908	0.48620583673473766	0.6956160608780445	0.008676121760489059	0.09282609286772178	0.5251743550905779	0.5391486031291006	2.713137774658203	0.07427796265231083	0.011534210779348065	0.7399867077223713	0.7455130360012481	0.5537466225948278
Q01959_WT	SD	0.3651483716701107		0.04470912020184191	0.061972351111486856	0.044008830394690016	0.001328150165863291	0.0070378881421768605	0.039977699622246884	0.042587123653484084	0.430580774328356	0.010115870933574538	0.0016795186709495943	0.02566615965036266	0.028217129538540393	0.024516499654393266
Q01959_WT	Test set	517.0		0.5898862198910095	0.4421838331082656	0.6649690467294441	0.007774463423320805	0.08817291774303947	0.5032770750093737	0.5901356273880476	2.7295780143737787	0.06730405985132404	0.010435436192434876	0.7683416293794731	0.7781485704161437	0.5802430870625161
P31645_WT	Fold 1	453.0		0.6631763384722769	0.47794386117752996	0.6913348401299692	0.007707416303484551	0.08779189201449386	0.5304994740938772	0.663189375173862	2.311880596160889	0.06890360023536171	0.010146291538607185	0.8143714597732464	0.811443503617513	0.6230782136056718
P31645_WT	Fold 2	452.0		0.5726504736584799	0.5743426446040836	0.7578539731399998	0.009238971389655293	0.09611956819324197	0.5515709052972034	0.5729968867698307	3.419191837310791	0.08189030403035347	0.011893068968360447	0.757435873452234	0.7683087209182348	0.5810102971781969
P31645_WT	Fold 3	452.0		0.5625210405278386	0.5995281296878329	0.7742920183547244	0.009442216517329178	0.09717106831423218	0.5788481226642574	0.5625793428278159	2.8366535186767585	0.08513049204633721	0.01230968403888508	0.7521127976151115	0.7375877615934437	0.5550549867617626
P31645_WT	Fold 4	452.0		0.6055346596190083	0.5419760236272487	0.7361902088640195	0.008714602716471792	0.09335203648807985	0.5531988742710214	0.6058630061735322	2.555957336425781	0.07750379690111857	0.011295016883413792	0.7810308163750193	0.7777692336920549	0.5850009183088885
P31645_WT	Fold 5	452.0		0.6316740824406747	0.4908590063632561	0.700613307298153	0.007976178589594386	0.08930945408854757	0.5222883330741814	0.6361429801849581	2.688780364990234	0.07015114401334512	0.01021442122852936	0.7976031807040749	0.7981825281597155	0.6116711786520712
P31645_WT	Mean	452.2		0.6071113189436557	0.5369299330919902	0.7320568695573731	0.008615877103307041	0.09274880381971909	0.5472811418801081	0.6081543182259999	2.7624927307128906	0.0767158674453032	0.011171696531559172	0.7805108255839373	0.7786583495961924	0.5911631189013182
P31645_WT	SD	0.36514837167011077		0.033972892151807516	0.042711425479550515	0.029192933303703397	0.0006212011586168284	0.0033586323256029555	0.018056212081298564	0.03447365218919456	0.3385988818738125	0.005807016541420696	0.000795658330561311	0.021516904013962782	0.02327644880036531	0.021924124826389894
P31645_WT	Test set	969.0		0.6279551170714859	0.45693318328994265	0.6759683300939051	0.007247746650483361	0.08513369867733553	0.5115978937611615	0.6282158155288013	2.7402791595458984	0.0653046145496131	0.009514299140796836	0.7947848607178373	0.799085979946503	0.6065479299582244
P23975_WT	Fold 1	307.0		0.5451786763297122	0.48321743972886805	0.6951384320614622	0.008112999184110228	0.09007218873831271	0.5221953789776235	0.5451791176576313	3.439113914489747	0.0714092522626177	0.010728556818759503	0.7428201679692263	0.7269528695420828	0.5537387997173181
P23975_WT	Fold 2	307.0		0.5964626295903782	0.48179343798242535	0.6941134186733645	0.0082349494141319	0.09074662205356132	0.52884271130888	0.5982486806244057	3.08751937866211	0.071968102468557	0.010973508168577817	0.7776034581812475	0.7638307822101658	0.5766552988396192
P23975_WT	Fold 3	307.0		0.546215247767432	0.5066176620290817	0.7117707931835091	0.008867638296988323	0.09416813843858401	0.5307427730870946	0.5466021027857426	3.0540740394592287	0.07543820363666161	0.011403840388310132	0.7409483757710372	0.7436017100050363	0.5547838275310696
P23975_WT	Fold 4	307.0		0.6078630930806399	0.46160620428354693	0.6794160759678468	0.007590951922390483	0.08712606913197957	0.5028842086543478	0.6079642132992413	2.7844993591308587	0.06750318062195709	0.010051151084238956	0.7798013751978663	0.7830664691284743	0.5915786348082601
P23975_WT	Fold 5	306.0		0.6043106740800154	0.45865428649178697	0.6772401985202791	0.007982782982670153	0.08934642120795971	0.53588746831308	0.6058340126891948	2.4766712188720703	0.0686879345338372	0.01048910966254732	0.7801794907579482	0.7891319105127406	0.5876235993392597
P23975_WT	Mean	306.8		0.5800060641696356	0.4783778061031418	0.6915357836812924	0.008157864360058218	0.09029188791407947	0.5241105080682052	0.5807656254112431	2.968375582122803	0.07100133470472611	0.010729233224486745	0.7642705735754651	0.7613167482797001	0.5728760320471054
P23975_WT	SD	0.3651483716701107		0.025795066986316454	0.015826570016580846	0.011404165592839549	0.00037942439558936373	0.0020895248601712504	0.01048253297666738	0.026164193903392682	0.2940288233106992	0.0025290230294145745	0.00041477307957459063	0.016713816978603944	0.021399971637909423	0.014578079857909335
P23975_WT	Test set	658.0		0.5912160294364102	0.4411804411452786	0.6642141530751047	0.007571281911763187	0.0870131134471304	0.4980911795375557	0.5922210789633242	2.685704860687256	0.06612256581182066	0.010108916776780306	0.7709857119229155	0.7721718154255707	0.5812210877217701
