	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	1914.0	0.6680779348066536	0.4587384106138846	0.6773023037122232	0.007652476855669506	0.08747843651820433	0.5221576826320795	0.6680857664821525	2.9092696876525874	0.0672652791034811	0.010081018964606118	0.8187259012473487	0.8183250187887006	0.6282193416738817
Fold 2	1914.0	0.6574379869309802	0.48611318607686205	0.6972181768118657	0.008217418370915799	0.09064997722512565	0.5351860361328443	0.657472704830845	3.5033806419372553	0.07172936739210208	0.010816249257586253	0.812257785956037	0.8150056334310082	0.6232544276396644
Fold 3	1914.0	0.6433593052502663	0.5139180905004541	0.7168808063412314	0.00875372419316875	0.09356133920144981	0.5591176917027282	0.6437976588656094	3.0046634674072266	0.07583586903652441	0.011437885007026463	0.8053416032781023	0.8065550611971591	0.6124726368543427
Fold 4	1914.0	0.6815509451522133	0.44360686572958147	0.6660381863899257	0.007653489044281101	0.0874842216875769	0.5173580580714354	0.681581791996873	2.8215904235839844	0.0661005802590521	0.010064240308285542	0.8267510026663273	0.8241068564138455	0.6334107040898787
Fold 5	1914.0	0.6266531312211929	0.4818344433616939	0.6941429559980379	0.00814838054226544	0.09026838063389328	0.5387762499005069	0.6272750500837839	2.7841658020019526	0.07092952923127911	0.010648406369525047	0.7920517722723863	0.7858804617048495	0.5954923534991664
Mean	1914.0	0.6554158606722613	0.4768421992564953	0.6903164858506567	0.008085097801260118	0.08988847105325	0.5345191436879189	0.6556425944518527	3.0046140045166014	0.07037212500448776	0.010609559981405886	0.8110256130840405	0.8099746063071127	0.6185698927513867
SD	0.0	0.017417017018250977	0.02205232401669829	0.01595171410056012	0.00037461573469458736	0.0020737592614132046	0.013360169923111889	0.01720486305269104	0.2380314198371323	0.003159743955430008	0.0004667406487474262	0.010804437112587561	0.012158551232822772	0.012281800629548372
Test set	3443.0	0.37475491536556704	1.0407967934130848	1.0201944880330833	0.018241480540093058	0.1350610252444911	0.8062130312835134	0.374834178548512	4.0286607170104975	0.1574679639419744	0.024337789693706143	0.6165846642028391	0.6059556897861513	0.4307317520095161
