	number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Fold 1	2232.0	0.59701183443878	0.5499369887787846	0.7415773653360683	0.009342361289215367	0.0966558911252458	0.5724508289094468	0.5974100240960868	5.153238559722901	0.08135736702220026	0.012303541663134028	0.776969235887214	0.7765988003625365	0.5856398655967443
Fold 2	2232.0	0.5988574651408081	0.5428730877605423	0.736799218078129	0.008993964102381072	0.09483651249587931	0.5682803545630534	0.5988670036779501	3.1332616806030273	0.07937127452913348	0.011839444120695392	0.7776627955242035	0.7742589385157492	0.5846312075402336
Fold 3	2232.0	0.5857268556562985	0.5288972340283209	0.7272532117689965	0.008802546206541022	0.09382188554138646	0.559538915336773	0.5861439923331124	3.622993221282959	0.07765767343041378	0.01160893438975214	0.7664290939835903	0.7655112782155152	0.5750421409232255
Fold 4	2231.0	0.5720162589075845	0.5628185239832536	0.7502123192691877	0.009494694460052433	0.0974407228013649	0.5745538190040604	0.5729321564416456	3.5974295997619627	0.08305182953556436	0.012476313837906677	0.7596386087311807	0.7493580953397996	0.5628196329276691
Fold 5	2231.0	0.5916419069033676	0.5385980408755768	0.7338923905284594	0.009201838858799175	0.0959262157014399	0.5684268184492589	0.5916547103841552	3.2954508209228512	0.0798623616095644	0.012066281710780813	0.7699585902119852	0.760165626143097	0.5719107777549146
Mean	2231.6	0.5890508642093677	0.5446247750852956	0.7379469009961682	0.009167080983397814	0.09573624553306327	0.5686501472525185	0.58940157738659	3.7604747764587403	0.08026010122537526	0.01205890314445381	0.7701316648676346	0.7651785477153396	0.5760087249485574
SD	0.4472135954999579	0.008826916993989334	0.010376075002173357	0.007020588499025033	0.0002243943491663112	0.0011734119164629768	0.004699285240284091	0.008569906733478789	0.6576371099708771	0.0016692602809188068	0.00028424410823230404	0.006155126853345877	0.00902221769906475	0.007732891658841547
Test set	4783.0	0.609130045338282	0.5052505094377765	0.710809756149827	0.008496275770768709	0.09217524489128688	0.5453937992516258	0.6091309792754374	3.6500792694091793	0.0743836521229763	0.011161577249404205	0.7823675349949444	0.7812240518102019	0.5924713514855136
